Level,Area_km2,Volume_million_m3
-208.9,166.77518,4412.9107
-208.91,166.76231,4411.2374
-208.92,166.7494,4409.5642
-208.93,166.73644,4407.8912
-208.94,166.72343,4406.2182
-208.95,166.71038,4404.5453
-208.96,166.69728,4402.8725
-208.97,166.68414,4401.1997
-208.98,166.67096,4399.5271
-208.99,166.65774,4397.8546
-209,166.64448,4396.1821
-209.01,166.63118,4394.5098
-209.02,166.61785,4392.8375
-209.03,166.60447,4391.1654
-209.04,166.59106,4389.4933
-209.05,166.57762,4387.8214
-209.06,166.56414,4386.1495
-209.07,166.55063,4384.4777
-209.08,166.53709,4382.8061
-209.09,166.52352,4381.1345
-209.1,166.50992,4379.4631
-209.11,166.49628,4377.7917
-209.12,166.48263,4376.1204
-209.13,166.46894,4374.4493
-209.14,166.45523,4372.7782
-209.15,166.44149,4371.1073
-209.16,166.42773,4369.4364
-209.17,166.41395,4367.7657
-209.18,166.40014,4366.095
-209.19,166.38632,4364.4245
-209.2,166.37247,4362.7541
-209.21,166.35861,4361.0838
-209.22,166.34473,4359.4136
-209.23,166.33083,4357.7435
-209.24,166.31691,4356.0735
-209.25,166.30298,4354.4037
-209.26,166.28904,4352.7339
-209.27,166.27508,4351.0643
-209.28,166.26112,4349.3947
-209.29,166.24714,4347.7253
-209.3,166.23315,4346.056
-209.31,166.21915,4344.3868
-209.32,166.20514,4342.7177
-209.33,166.19113,4341.0488
-209.34,166.17711,4339.38
-209.35,166.16309,4337.7112
-209.36,166.14906,4336.0426
-209.37,166.13503,4334.3742
-209.38,166.121,4332.7058
-209.39,166.10696,4331.0376
-209.4,166.09293,4329.3695
-209.41,166.0789,4327.7015
-209.42,166.06487,4326.0336
-209.43,166.05084,4324.3659
-209.44,166.03682,4322.6982
-209.45,166.0228,4321.0307
-209.46,166.00879,4319.3634
-209.47,165.99478,4317.6961
-209.48,165.98078,4316.029
-209.49,165.9668,4314.362
-209.5,165.95282,4312.6952
-209.51,165.93885,4311.0285
-209.52,165.92489,4309.3619
-209.53,165.91095,4307.6954
-209.54,165.89702,4306.0291
-209.55,165.88311,4304.3629
-209.56,165.86921,4302.6968
-209.57,165.85533,4301.0309
-209.58,165.84147,4299.3651
-209.59,165.82762,4297.6994
-209.6,165.8138,4296.0339
-209.61,165.79999,4294.3685
-209.62,165.78621,4292.7032
-209.63,165.77245,4291.0381
-209.64,165.75872,4289.3731
-209.65,165.74501,4287.7083
-209.66,165.73132,4286.0436
-209.67,165.71767,4284.3791
-209.68,165.70404,4282.7146
-209.69,165.69044,4281.0504
-209.7,165.67687,4279.3862
-209.71,165.66333,4277.7223
-209.72,165.64982,4276.0584
-209.73,165.63634,4274.3947
-209.74,165.6229,4272.7312
-209.75,165.60949,4271.0678
-209.76,165.59612,4269.4045
-209.77,165.58279,4267.7414
-209.78,165.56949,4266.0785
-209.79,165.55623,4264.4157
-209.8,165.54301,4262.753
-209.81,165.52984,4261.0905
-209.82,165.5167,4259.4282
-209.83,165.50361,4257.766
-209.84,165.49056,4256.1039
-209.85,165.47755,4254.442
-209.86,165.46459,4252.7803
-209.87,165.45168,4251.1187
-209.88,165.43882,4249.4573
-209.89,165.426,4247.796
-209.9,165.41323,4246.1349
-209.91,165.40052,4244.4739
-209.92,165.38785,4242.8131
-209.93,165.37523,4241.1525
-209.94,165.36266,4239.492
-209.95,165.35014,4237.8317
-209.96,165.33766,4236.1715
-209.97,165.32524,4234.5115
-209.98,165.31286,4232.8516
-209.99,165.30053,4231.1919
-210,165.28824,4229.5323
-210.01,165.27601,4227.8729
-210.02,165.26382,4226.2136
-210.03,165.25168,4224.5545
-210.04,165.23958,4222.8955
-210.05,165.22753,4221.2367
-210.06,165.21552,4219.578
-210.07,165.20356,4217.9195
-210.08,165.19165,4216.2611
-210.09,165.17978,4214.6029
-210.1,165.16796,4212.9448
-210.11,165.15618,4211.2869
-210.12,165.14444,4209.6291
-210.13,165.13275,4207.9714
-210.14,165.1211,4206.3139
-210.15,165.1095,4204.6566
-210.16,165.09794,4202.9994
-210.17,165.08642,4201.3423
-210.18,165.07495,4199.6853
-210.19,165.06352,4198.0286
-210.2,165.05213,4196.3719
-210.21,165.04078,4194.7154
-210.22,165.02948,4193.059
-210.23,165.01821,4191.4028
-210.24,165.00699,4189.7467
-210.25,164.99581,4188.0907
-210.26,164.98467,4186.4349
-210.27,164.97357,4184.7792
-210.28,164.96252,4183.1237
-210.29,164.9515,4181.4683
-210.3,164.94052,4179.813
-210.31,164.92958,4178.1579
-210.32,164.91868,4176.5029
-210.33,164.90782,4174.848
-210.34,164.897,4173.1933
-210.35,164.88622,4171.5387
-210.36,164.87548,4169.8842
-210.37,164.86478,4168.2298
-210.38,164.85411,4166.5756
-210.39,164.84348,4164.9215
-210.4,164.83289,4163.2676
-210.41,164.82234,4161.6138
-210.42,164.81182,4159.9601
-210.43,164.80134,4158.3065
-210.44,164.7909,4156.6531
-210.45,164.78049,4154.9997
-210.46,164.77012,4153.3466
-210.47,164.75979,4151.6935
-210.48,164.74949,4150.0406
-210.49,164.73922,4148.3877
-210.5,164.729,4146.7351
-210.51,164.7188,4145.0825
-210.52,164.70865,4143.43
-210.53,164.69852,4141.7777
-210.54,164.68843,4140.1255
-210.55,164.67838,4138.4735
-210.56,164.66835,4136.8215
-210.57,164.65837,4135.1697
-210.58,164.64841,4133.5179
-210.59,164.63849,4131.8663
-210.6,164.6286,4130.2149
-210.61,164.61874,4128.5635
-210.62,164.60892,4126.9123
-210.63,164.59913,4125.2611
-210.64,164.58937,4123.6101
-210.65,164.57964,4121.9592
-210.66,164.56994,4120.3085
-210.67,164.56027,4118.6578
-210.68,164.55064,4117.0072
-210.69,164.54103,4115.3568
-210.7,164.53146,4113.7065
-210.71,164.52192,4112.0563
-210.72,164.5124,4110.4062
-210.73,164.50292,4108.7562
-210.74,164.49346,4107.1063
-210.75,164.48404,4105.4565
-210.76,164.47464,4103.8069
-210.77,164.46527,4102.1573
-210.78,164.45593,4100.5079
-210.79,164.44662,4098.8585
-210.8,164.43733,4097.2093
-210.81,164.42808,4095.5602
-210.82,164.41885,4093.9112
-210.83,164.40965,4092.2623
-210.84,164.40047,4090.6135
-210.85,164.39133,4088.9648
-210.86,164.38221,4087.3162
-210.87,164.37311,4085.6677
-210.88,164.36404,4084.0193
-210.89,164.355,4082.371
-210.9,164.34598,4080.7228
-210.91,164.33699,4079.0747
-210.92,164.32802,4077.4268
-210.93,164.31907,4075.7789
-210.94,164.31013,4074.1311
-210.95,164.30121,4072.4834
-210.96,164.29231,4070.8358
-210.97,164.28342,4069.1884
-210.98,164.27454,4067.541
-210.99,164.26567,4065.8937
-211,164.2568,4064.2465
-211.01,164.24795,4062.5994
-211.02,164.23909,4060.9525
-211.03,164.23023,4059.3056
-211.04,164.22138,4057.6588
-211.05,164.21252,4056.0121
-211.06,164.20366,4054.3655
-211.07,164.19479,4052.719
-211.08,164.18592,4051.0726
-211.09,164.17703,4049.4263
-211.1,164.16813,4047.7801
-211.11,164.15922,4046.134
-211.12,164.15029,4044.488
-211.13,164.14135,4042.8421
-211.14,164.13239,4041.1963
-211.15,164.1234,4039.5506
-211.16,164.1144,4037.9049
-211.17,164.10536,4036.2594
-211.18,164.0963,4034.614
-211.19,164.08722,4032.9686
-211.2,164.0781,4031.3234
-211.21,164.06895,4029.6783
-211.22,164.05977,4028.0332
-211.23,164.05055,4026.3882
-211.24,164.04129,4024.7434
-211.25,164.03199,4023.0986
-211.26,164.02265,4021.4539
-211.27,164.01327,4019.8093
-211.28,164.00384,4018.1648
-211.29,163.99437,4016.5204
-211.3,163.98484,4014.8761
-211.31,163.97527,4013.2319
-211.32,163.96564,4011.5878
-211.33,163.95596,4009.9437
-211.34,163.94622,4008.2998
-211.35,163.93642,4006.6559
-211.36,163.92657,4005.0122
-211.37,163.91665,4003.3685
-211.38,163.90666,4001.7249
-211.39,163.89661,4000.0814
-211.4,163.8865,3998.438
-211.41,163.87631,3996.7947
-211.42,163.86605,3995.1515
-211.43,163.85572,3993.5083
-211.44,163.84531,3991.8653
-211.45,163.83483,3990.2223
-211.46,163.82427,3988.5794
-211.47,163.81363,3986.9367
-211.48,163.8029,3985.294
-211.49,163.79209,3983.6514
-211.5,163.78119,3982.0088
-211.51,163.77021,3980.3664
-211.52,163.75913,3978.724
-211.53,163.74797,3977.0818
-211.54,163.73671,3975.4396
-211.55,163.72535,3973.7975
-211.56,163.7139,3972.1555
-211.57,163.70234,3970.5136
-211.58,163.69069,3968.8718
-211.59,163.67893,3967.23
-211.6,163.66707,3965.5884
-211.61,163.6551,3963.9468
-211.62,163.64302,3962.3053
-211.63,163.63083,3960.6639
-211.64,163.61853,3959.0226
-211.65,163.60612,3957.3813
-211.66,163.59359,3955.7402
-211.67,163.58094,3954.0991
-211.68,163.56817,3952.4581
-211.69,163.55527,3950.8172
-211.7,163.54226,3949.1764
-211.71,163.52912,3947.5356
-211.72,163.51585,3945.895
-211.73,163.50245,3944.2544
-211.74,163.48893,3942.6139
-211.75,163.47526,3940.9735
-211.76,163.46147,3939.3331
-211.77,163.44754,3937.6929
-211.78,163.43346,3936.0527
-211.79,163.41925,3934.4126
-211.8,163.4049,3932.7726
-211.81,163.3904,3931.1326
-211.82,163.37576,3929.4928
-211.83,163.36096,3927.853
-211.84,163.34602,3926.2133
-211.85,163.33093,3924.5737
-211.86,163.31568,3922.9342
-211.87,163.30028,3921.2947
-211.88,163.28472,3919.6553
-211.89,163.269,3918.016
-211.9,163.25312,3916.3768
-211.91,163.23708,3914.7376
-211.92,163.22089,3913.0986
-211.93,163.20454,3911.4596
-211.94,163.18805,3909.8207
-211.95,163.1714,3908.1819
-211.96,163.15462,3906.5431
-211.97,163.13769,3904.9045
-211.98,163.12061,3903.2659
-211.99,163.10341,3901.6275
-212,163.08606,3899.9891
-212.01,163.06859,3898.3508
-212.02,163.05099,3896.7127
-212.03,163.03326,3895.0746
-212.04,163.01541,3893.4366
-212.05,162.99743,3891.7988
-212.06,162.97934,3890.161
-212.07,162.96113,3888.5233
-212.08,162.94281,3886.8858
-212.09,162.92438,3885.2483
-212.1,162.90584,3883.611
-212.11,162.8872,3881.9738
-212.12,162.86845,3880.3366
-212.13,162.8496,3878.6997
-212.14,162.83066,3877.0628
-212.15,162.81162,3875.426
-212.16,162.79249,3873.7894
-212.17,162.77327,3872.1528
-212.18,162.75397,3870.5164
-212.19,162.73458,3868.8802
-212.2,162.71511,3867.244
-212.21,162.69556,3865.608
-212.22,162.67594,3863.9721
-212.23,162.65624,3862.3363
-212.24,162.63647,3860.7007
-212.25,162.61664,3859.0652
-212.26,162.59674,3857.4298
-212.27,162.57678,3855.7946
-212.28,162.55675,3854.1595
-212.29,162.53667,3852.5246
-212.3,162.51654,3850.8898
-212.31,162.49635,3849.2551
-212.32,162.47612,3847.6206
-212.33,162.45584,3845.9863
-212.34,162.43551,3844.352
-212.35,162.41514,3842.718
-212.36,162.39474,3841.0841
-212.37,162.3743,3839.4503
-212.38,162.35382,3837.8167
-212.39,162.33332,3836.1832
-212.4,162.31278,3834.5499
-212.41,162.29223,3832.9168
-212.42,162.27165,3831.2838
-212.43,162.25105,3829.651
-212.44,162.23043,3828.0184
-212.45,162.2098,3826.3859
-212.46,162.18915,3824.7536
-212.47,162.1685,3823.1215
-212.48,162.14784,3821.4895
-212.49,162.12718,3819.8577
-212.5,162.10651,3818.2261
-212.51,162.08585,3816.5946
-212.52,162.06519,3814.9634
-212.53,162.04454,3813.3323
-212.54,162.02389,3811.7014
-212.55,162.00326,3810.0706
-212.56,161.98265,3808.4401
-212.57,161.96205,3806.8097
-212.58,161.94147,3805.1796
-212.59,161.92091,3803.5496
-212.6,161.90038,3801.9198
-212.61,161.87988,3800.2902
-212.62,161.85941,3798.6608
-212.63,161.83897,3797.0316
-212.64,161.81857,3795.4026
-212.65,161.7982,3793.7738
-212.66,161.77788,3792.1452
-212.67,161.7576,3790.5167
-212.68,161.73737,3788.8885
-212.69,161.71719,3787.2605
-212.7,161.69706,3785.6327
-212.71,161.67698,3784.0051
-212.72,161.65696,3782.3778
-212.73,161.637,3780.7506
-212.74,161.61711,3779.1236
-212.75,161.59728,3777.4969
-212.76,161.57751,3775.8704
-212.77,161.55782,3774.2441
-212.78,161.5382,3772.618
-212.79,161.51866,3770.9921
-212.8,161.4992,3769.3665
-212.81,161.47982,3767.7411
-212.82,161.46052,3766.1159
-212.83,161.4413,3764.4909
-212.84,161.42218,3762.8662
-212.85,161.40315,3761.2417
-212.86,161.38421,3759.6174
-212.87,161.36538,3757.9934
-212.88,161.34664,3756.3696
-212.89,161.328,3754.746
-212.9,161.30947,3753.1227
-212.91,161.29104,3751.4996
-212.92,161.27272,3749.8767
-212.93,161.2545,3748.2541
-212.94,161.23638,3746.6317
-212.95,161.21836,3745.0096
-212.96,161.20044,3743.3877
-212.97,161.18263,3741.766
-212.98,161.16491,3740.1445
-212.99,161.14729,3738.5233
-213,161.12976,3736.9023
-213.01,161.11234,3735.2815
-213.02,161.09501,3733.661
-213.03,161.07777,3732.0407
-213.04,161.06063,3730.4206
-213.05,161.04358,3728.8007
-213.06,161.02663,3727.1811
-213.07,161.00976,3725.5616
-213.08,160.99299,3723.9424
-213.09,160.97631,3722.3234
-213.1,160.95972,3720.7047
-213.11,160.94321,3719.0861
-213.12,160.9268,3717.4678
-213.13,160.91047,3715.8496
-213.14,160.89422,3714.2317
-213.15,160.87806,3712.614
-213.16,160.86199,3710.9965
-213.17,160.846,3709.3793
-213.18,160.8301,3707.7622
-213.19,160.81427,3706.1453
-213.2,160.79853,3704.5287
-213.21,160.78287,3702.9122
-213.22,160.76729,3701.296
-213.23,160.75179,3699.6799
-213.24,160.73636,3698.0641
-213.25,160.72102,3696.4485
-213.26,160.70575,3694.833
-213.27,160.69055,3693.2178
-213.28,160.67543,3691.6028
-213.29,160.66039,3689.9879
-213.3,160.64542,3688.3733
-213.31,160.63052,3686.7588
-213.32,160.6157,3685.1446
-213.33,160.60094,3683.5305
-213.34,160.58626,3681.9167
-213.35,160.57164,3680.303
-213.36,160.5571,3678.6895
-213.37,160.54262,3677.0762
-213.38,160.52821,3675.4631
-213.39,160.51387,3673.8502
-213.4,160.49959,3672.2374
-213.41,160.48538,3670.6249
-213.42,160.47123,3669.0125
-213.43,160.45714,3667.4003
-213.44,160.44312,3665.7883
-213.45,160.42916,3664.1765
-213.46,160.41526,3662.5649
-213.47,160.40142,3660.9534
-213.48,160.38764,3659.3421
-213.49,160.37392,3657.731
-213.5,160.36025,3656.1201
-213.51,160.34665,3654.5093
-213.52,160.33309,3652.8987
-213.53,160.3196,3651.2883
-213.54,160.30616,3649.6781
-213.55,160.29277,3648.068
-213.56,160.27944,3646.4581
-213.57,160.26616,3644.8483
-213.58,160.25292,3643.2388
-213.59,160.23975,3641.6294
-213.6,160.22662,3640.0201
-213.61,160.21353,3638.411
-213.62,160.2005,3636.8021
-213.63,160.18752,3635.1934
-213.64,160.17458,3633.5848
-213.65,160.16169,3631.9763
-213.66,160.14884,3630.3681
-213.67,160.13604,3628.7599
-213.68,160.12328,3627.152
-213.69,160.11056,3625.5442
-213.7,160.09789,3623.9365
-213.71,160.08525,3622.329
-213.72,160.07266,3620.7217
-213.73,160.06011,3619.1145
-213.74,160.04759,3617.5074
-213.75,160.03512,3615.9005
-213.76,160.02268,3614.2938
-213.77,160.01028,3612.6872
-213.78,159.99791,3611.0807
-213.79,159.98558,3609.4744
-213.8,159.97328,3607.8682
-213.81,159.96101,3606.2622
-213.82,159.94878,3604.6563
-213.83,159.93658,3603.0506
-213.84,159.92441,3601.445
-213.85,159.91227,3599.8395
-213.86,159.90016,3598.2342
-213.87,159.88808,3596.629
-213.88,159.87603,3595.0239
-213.89,159.864,3593.419
-213.9,159.852,3591.8142
-213.91,159.84002,3590.2095
-213.92,159.82807,3588.605
-213.93,159.81614,3587.0006
-213.94,159.80423,3585.3964
-213.95,159.79234,3583.7922
-213.96,159.78046,3582.1882
-213.97,159.76861,3580.5844
-213.98,159.75677,3578.9806
-213.99,159.74494,3577.377
-214,159.73312,3575.7735
-214.01,159.72132,3574.1702
-214.02,159.70952,3572.567
-214.03,159.69773,3570.9639
-214.04,159.68595,3569.3609
-214.05,159.67418,3567.7581
-214.06,159.6624,3566.1554
-214.07,159.65063,3564.5528
-214.08,159.63887,3562.9504
-214.09,159.6271,3561.3481
-214.1,159.61533,3559.7459
-214.11,159.60355,3558.1438
-214.12,159.59178,3556.5419
-214.13,159.57999,3554.9401
-214.14,159.5682,3553.3384
-214.15,159.5564,3551.7368
-214.16,159.54459,3550.1354
-214.17,159.53277,3548.5341
-214.18,159.52093,3546.9329
-214.19,159.50908,3545.3319
-214.2,159.49722,3543.731
-214.21,159.48534,3542.1302
-214.22,159.47344,3540.5295
-214.23,159.46152,3538.9289
-214.24,159.44958,3537.3285
-214.25,159.43761,3535.7282
-214.26,159.42563,3534.128
-214.27,159.41361,3532.528
-214.28,159.40157,3530.928
-214.29,159.3895,3529.3282
-214.3,159.37741,3527.7285
-214.31,159.36528,3526.129
-214.32,159.35312,3524.5295
-214.33,159.34092,3522.9302
-214.34,159.32869,3521.331
-214.35,159.31642,3519.7319
-214.36,159.30412,3518.133
-214.37,159.29177,3516.5342
-214.38,159.27939,3514.9354
-214.39,159.26696,3513.3368
-214.4,159.25449,3511.7384
-214.41,159.24197,3510.14
-214.42,159.22941,3508.5418
-214.43,159.2168,3506.9437
-214.44,159.20414,3505.3457
-214.45,159.19143,3503.7478
-214.46,159.17867,3502.15
-214.47,159.16586,3500.5524
-214.48,159.15299,3498.9549
-214.49,159.14006,3497.3575
-214.5,159.12708,3495.7602
-214.51,159.11403,3494.163
-214.52,159.10093,3492.566
-214.53,159.08777,3490.969
-214.54,159.07454,3489.3722
-214.55,159.06125,3487.7755
-214.56,159.04789,3486.1789
-214.57,159.03447,3484.5825
-214.58,159.02097,3482.9861
-214.59,159.00741,3481.3899
-214.6,158.99377,3479.7937
-214.61,158.98007,3478.1977
-214.62,158.96628,3476.6018
-214.63,158.95243,3475.006
-214.64,158.93849,3473.4104
-214.65,158.92448,3471.8148
-214.66,158.91038,3470.2194
-214.67,158.89621,3468.6241
-214.68,158.88195,3467.0288
-214.69,158.86761,3465.4337
-214.7,158.85319,3463.8388
-214.71,158.83867,3462.2439
-214.72,158.82407,3460.6491
-214.73,158.80938,3459.0545
-214.74,158.7946,3457.4599
-214.75,158.77972,3455.8655
-214.76,158.76475,3454.2712
-214.77,158.74969,3452.677
-214.78,158.73453,3451.0829
-214.79,158.71927,3449.4889
-214.8,158.70392,3447.895
-214.81,158.68846,3446.3012
-214.82,158.6729,3444.7076
-214.83,158.65723,3443.114
-214.84,158.64147,3441.5206
-214.85,158.62559,3439.9272
-214.86,158.60961,3438.334
-214.87,158.59352,3436.7409
-214.88,158.57731,3435.1479
-214.89,158.561,3433.555
-214.9,158.54457,3431.9622
-214.91,158.52803,3430.3695
-214.92,158.51138,3428.7769
-214.93,158.49463,3427.1845
-214.94,158.47776,3425.5921
-214.95,158.46079,3423.9999
-214.96,158.44371,3422.4078
-214.97,158.42653,3420.8158
-214.98,158.40925,3419.2239
-214.99,158.39187,3417.6321
-215,158.37439,3416.0404
-215.01,158.35681,3414.4489
-215.02,158.33913,3412.8575
-215.03,158.32137,3411.2662
-215.04,158.3035,3409.675
-215.05,158.28555,3408.084
-215.06,158.2675,3406.493
-215.07,158.24937,3404.9022
-215.08,158.23115,3403.3116
-215.09,158.21284,3401.721
-215.1,158.19445,3400.1306
-215.11,158.17598,3398.5403
-215.12,158.15742,3396.9502
-215.13,158.13879,3395.3602
-215.14,158.12007,3393.7703
-215.15,158.10128,3392.1806
-215.16,158.08241,3390.591
-215.17,158.06347,3389.0015
-215.18,158.04445,3387.4122
-215.19,158.02537,3385.823
-215.2,158.00621,3384.2339
-215.21,157.98698,3382.645
-215.22,157.96769,3381.0563
-215.23,157.94833,3379.4676
-215.24,157.9289,3377.8792
-215.25,157.90942,3376.2908
-215.26,157.88987,3374.7027
-215.27,157.87026,3373.1146
-215.28,157.85059,3371.5268
-215.29,157.83087,3369.939
-215.3,157.81109,3368.3515
-215.31,157.79125,3366.764
-215.32,157.77137,3365.1768
-215.33,157.75143,3363.5897
-215.34,157.73144,3362.0027
-215.35,157.7114,3360.4159
-215.36,157.69131,3358.8293
-215.37,157.67118,3357.2428
-215.38,157.65101,3355.6565
-215.39,157.63079,3354.0703
-215.4,157.61053,3352.4843
-215.41,157.59023,3350.8985
-215.42,157.56989,3349.3129
-215.43,157.54952,3347.7274
-215.44,157.52911,3346.142
-215.45,157.50866,3344.5569
-215.46,157.48819,3342.9719
-215.47,157.46768,3341.3871
-215.48,157.44714,3339.8025
-215.49,157.42657,3338.218
-215.5,157.40597,3336.6337
-215.51,157.38535,3335.0496
-215.52,157.36471,3333.4657
-215.53,157.34404,3331.8819
-215.54,157.32335,3330.2983
-215.55,157.30265,3328.7149
-215.56,157.28192,3327.1317
-215.57,157.26118,3325.5487
-215.58,157.24042,3323.9658
-215.59,157.21964,3322.3832
-215.6,157.19886,3320.8007
-215.61,157.17806,3319.2184
-215.62,157.15725,3317.6363
-215.63,157.13644,3316.0544
-215.64,157.11561,3314.4727
-215.65,157.09479,3312.8912
-215.66,157.07395,3311.3098
-215.67,157.05312,3309.7287
-215.68,157.03228,3308.1477
-215.69,157.01145,3306.567
-215.7,156.99061,3304.9864
-215.71,156.96978,3303.4061
-215.72,156.94896,3301.8259
-215.73,156.92814,3300.246
-215.74,156.90732,3298.6662
-215.75,156.88652,3297.0867
-215.76,156.86573,3295.5073
-215.77,156.84494,3293.9282
-215.78,156.82417,3292.3493
-215.79,156.80342,3290.7705
-215.8,156.78268,3289.192
-215.81,156.76196,3287.6137
-215.82,156.74126,3286.0356
-215.83,156.72058,3284.4578
-215.84,156.69992,3282.8801
-215.85,156.67928,3281.3026
-215.86,156.65867,3279.7254
-215.87,156.63809,3278.1484
-215.88,156.61753,3276.5716
-215.89,156.597,3274.995
-215.9,156.5765,3273.4186
-215.91,156.55603,3271.8425
-215.92,156.5356,3270.2666
-215.93,156.51519,3268.6909
-215.94,156.49481,3267.1154
-215.95,156.47446,3265.5401
-215.96,156.45415,3263.9651
-215.97,156.43386,3262.3902
-215.98,156.4136,3260.8156
-215.99,156.39338,3259.2412
-216,156.37318,3257.667
-216.01,156.35302,3256.0931
-216.02,156.33288,3254.5193
-216.03,156.31278,3252.9458
-216.04,156.2927,3251.3725
-216.05,156.27265,3249.7994
-216.06,156.25264,3248.2265
-216.07,156.23265,3246.6539
-216.08,156.2127,3245.0814
-216.09,156.19277,3243.5092
-216.1,156.17288,3241.9371
-216.11,156.15301,3240.3653
-216.12,156.13317,3238.7937
-216.13,156.11337,3237.2223
-216.14,156.09359,3235.6512
-216.15,156.07384,3234.0802
-216.16,156.05413,3232.5095
-216.17,156.03444,3230.9389
-216.18,156.01478,3229.3686
-216.19,155.99515,3227.7985
-216.2,155.97555,3226.2286
-216.21,155.95598,3224.6589
-216.22,155.93644,3223.0894
-216.23,155.91693,3221.5202
-216.24,155.89745,3219.9511
-216.25,155.878,3218.3823
-216.26,155.85858,3216.8136
-216.27,155.83919,3215.2452
-216.28,155.81982,3213.677
-216.29,155.80049,3212.109
-216.3,155.78118,3210.5412
-216.31,155.76191,3208.9736
-216.32,155.74266,3207.4062
-216.33,155.72344,3205.839
-216.34,155.70426,3204.272
-216.35,155.6851,3202.7052
-216.36,155.66597,3201.1387
-216.37,155.64687,3199.5723
-216.38,155.6278,3198.0062
-216.39,155.60875,3196.4402
-216.4,155.58974,3194.8745
-216.41,155.57076,3193.3089
-216.42,155.5518,3191.7436
-216.43,155.53287,3190.1785
-216.44,155.51398,3188.6136
-216.45,155.49511,3187.0488
-216.46,155.47627,3185.4843
-216.47,155.45745,3183.92
-216.48,155.43867,3182.3559
-216.49,155.41992,3180.792
-216.5,155.40119,3179.2283
-216.51,155.3825,3177.6648
-216.52,155.36383,3176.1015
-216.53,155.34519,3174.5384
-216.54,155.32658,3172.9755
-216.55,155.308,3171.4128
-216.56,155.28944,3169.8502
-216.57,155.27092,3168.2879
-216.58,155.25242,3166.7258
-216.59,155.23395,3165.1639
-216.6,155.21551,3163.6022
-216.61,155.1971,3162.0407
-216.62,155.17872,3160.4794
-216.63,155.16037,3158.9183
-216.64,155.14204,3157.3574
-216.65,155.12374,3155.7967
-216.66,155.10547,3154.2362
-216.67,155.08723,3152.6759
-216.68,155.06902,3151.1157
-216.69,155.05083,3149.5558
-216.7,155.03268,3147.9961
-216.71,155.01455,3146.4365
-216.72,154.99645,3144.8772
-216.73,154.97837,3143.318
-216.74,154.96033,3141.7591
-216.75,154.94231,3140.2003
-216.76,154.92432,3138.6418
-216.77,154.90636,3137.0834
-216.78,154.88843,3135.5252
-216.79,154.87052,3133.9673
-216.8,154.85265,3132.4095
-216.81,154.8348,3130.8519
-216.82,154.81698,3129.2945
-216.83,154.79918,3127.7373
-216.84,154.78142,3126.1802
-216.85,154.76368,3124.6234
-216.86,154.74597,3123.0668
-216.87,154.72828,3121.5103
-216.88,154.71063,3119.9541
-216.89,154.693,3118.398
-216.9,154.6754,3116.8421
-216.91,154.65783,3115.2864
-216.92,154.64028,3113.7309
-216.93,154.62276,3112.1756
-216.94,154.60526,3110.6205
-216.95,154.58779,3109.0656
-216.96,154.57035,3107.5108
-216.97,154.55292,3105.9563
-216.98,154.53552,3104.4019
-216.99,154.51815,3102.8477
-217,154.50079,3101.2938
-217.01,154.48346,3099.7399
-217.02,154.46614,3098.1863
-217.03,154.44885,3096.6329
-217.04,154.43158,3095.0797
-217.05,154.41433,3093.5266
-217.06,154.39709,3091.9737
-217.07,154.37988,3090.421
-217.08,154.36268,3088.8685
-217.09,154.3455,3087.3162
-217.1,154.32833,3085.7641
-217.11,154.31119,3084.2121
-217.12,154.29405,3082.6604
-217.13,154.27694,3081.1088
-217.14,154.25983,3079.5574
-217.15,154.24274,3078.0062
-217.16,154.22567,3076.4551
-217.17,154.2086,3074.9043
-217.18,154.19155,3073.3536
-217.19,154.17451,3071.8031
-217.2,154.15748,3070.2528
-217.21,154.14046,3068.7027
-217.22,154.12346,3067.1527
-217.23,154.10646,3065.603
-217.24,154.08947,3064.0534
-217.25,154.07249,3062.504
-217.26,154.05551,3060.9548
-217.27,154.03855,3059.4057
-217.28,154.02159,3057.8569
-217.29,154.00463,3056.3082
-217.3,153.98769,3054.7597
-217.31,153.97074,3053.2114
-217.32,153.95381,3051.6632
-217.33,153.93687,3050.1152
-217.34,153.91994,3048.5675
-217.35,153.90301,3047.0198
-217.36,153.88609,3045.4724
-217.37,153.86917,3043.9252
-217.38,153.85224,3042.3781
-217.39,153.83532,3040.8312
-217.4,153.8184,3039.2844
-217.41,153.80148,3037.7379
-217.42,153.78455,3036.1915
-217.43,153.76763,3034.6453
-217.44,153.7507,3033.0993
-217.45,153.73377,3031.5534
-217.46,153.71684,3030.0078
-217.47,153.69991,3028.4623
-217.48,153.68297,3026.9169
-217.49,153.66602,3025.3718
-217.5,153.64907,3023.8268
-217.51,153.63212,3022.282
-217.52,153.61515,3020.7373
-217.53,153.59818,3019.1929
-217.54,153.58121,3017.6486
-217.55,153.56422,3016.1045
-217.56,153.54723,3014.5605
-217.57,153.53022,3013.0168
-217.58,153.51321,3011.4732
-217.59,153.49619,3009.9297
-217.6,153.47915,3008.3865
-217.61,153.46211,3006.8434
-217.62,153.44505,3005.3005
-217.63,153.42798,3003.7577
-217.64,153.4109,3002.2151
-217.65,153.3938,3000.6727
-217.66,153.37669,2999.1305
-217.67,153.35957,2997.5884
-217.68,153.34243,2996.0465
-217.69,153.32527,2994.5048
-217.7,153.3081,2992.9632
-217.71,153.29091,2991.4218
